tmdb_id,imdb_id,title,release_date,language,rating_tmdb,rating_imdb,votes_imdb,revenue,director,cast,genres,runtimeMinutes
79660,tt2123129,3,2012-03-30,ta,6.6,7.4,7188.0,9511506.0,Aishwarya Rajinikanth,"Dhanush, Shruti Haasan, Sivakarthikeyan, Prabhu, Sunder Ramu","Drama,Mystery,Romance",145
105379,tt2246595,Blood Money,2012-03-31,hi,6.1,4.8,1297.0,2721082.0,Vishal Mahadkar,"Kunal Khemu, Amrita Puri, Manish Choudhary, Mia Uyeda","Action,Thriller",109
128232,tt2379542,Koormavatara,2012-04-01,kn,0.0,7.5,23.0,6479124.0,Girish Kasaravalli,"Shikaripura Krishnamurthy, Jayanthi, Apoorva Kasaravalli, Rashmi Hariprasad, Chasva",Unknown,125
120956,tt2287973,Rachcha,2012-04-05,te,4.2,4.6,3274.0,13510183.0,Sampath Nandi,"Ram Charan, Tamannaah Bhatia, Ajmal Ameer, Nassar, Brahmanandam","Action,Comedy,Drama",143
129358,tt2359175,Mayamohini,2012-04-07,ml,3.4,3.8,769.0,3300000.0,Jose Thomas,"Dileep, Biju Menon, Raai Laxmi, Mythili, Madhu Warrier","Comedy,Drama",150
129088,tt2363047,22 Female Kottayam,2012-04-13,ml,7.3,7.4,2631.0,500000.0,Aashiq Abu,"Rima Kallingal, Fahadh Faasil, Prathap Pothan, Srindaa, Riya Saira","Drama,Thriller",120
170663,tt8208268,Aduthathu,2012-04-19,ta,0.0,8.6,27.0,8971130.0,Thakkali Srinivasan,"Sriman, Nassar, Darshini",Thriller,129
214199,tt2420208,Josettante Hero,2012-04-20,ml,0.0,3.5,35.0,4199763.0,K K Haridas,"Anoop Menon, Vijayaraghavan, Suraj Venjaramoodu, Sudheesh",Drama,129
109907,tt2309987,Hate Story,2012-04-20,hi,5.2,5.3,4198.0,2300000.0,Vivek Agnihotri,"Paoli Dam, Gulshan Devaiah, Saurabh Dubey, Nikhil Dwivedi, Bhairavi Goswami","Drama,Thriller",140
85992,tt1706317,Tezz,2012-04-27,hi,4.1,4.1,2768.0,3800000.0,Priyadarshan,"Ajay Devgn, Kangana Ranaut, Anil Kapoor, Zayed Khan, Sameera Reddy","Action,Crime,Drama",121
214117,tt2324126,Doctor Innocentanu,2012-04-27,ml,3.0,2.5,49.0,2605998.0,Ajmal,"Innocent, Sona Nair, Jagathy Sreekumar, Suraj Venjaramoodu, Nithya Menen","Comedy,Drama",142
618176,tt2146950,Anna Bond,2012-05-01,kn,6.0,4.7,434.0,3508962.0,Duniya Suri,"Puneeth Rajkumar, Nidhi Subbaiah, Priyamani, Rangayana Raghu, Avinash","Action,Thriller",136
105506,tt2345561,Grandmaster,2012-05-03,ml,6.6,6.9,2481.0,130000.0,B. Unnikrishnan,"Mohanlal, Priyamani, Arjun Nandhakumar, Babu Antony, Narain","Action,Crime,Drama",100
134303,tt2157186,Mallu Singh,2012-05-04,ml,4.917,5.5,695.0,1530000.0,Vysakh,"Unni Mukundan, Kunchacko Boban, Samvrutha Sunil, Rupa Manjari, Biju Menon","Action,Comedy,Drama",150
141938,tt2146836,Diamond Necklace,2012-05-04,ml,7.0,7.2,2239.0,1713293.0,Lal Jose,"Fahadh Faasil, Samvrutha Sunil, Gauthami Nair, Anusree Nair, Sreenivasan","Drama,Romance",157
112318,tt1286766,Fatso!,2012-05-04,hi,5.3,5.8,509.0,41197.0,Rajat Kapoor,"Gul Panag, Purab Kohli, Ranvir Shorey, Bharati Achrekar, Gunjan Bakshi","Comedy,Fantasy,Romance",98
339865,tt3129632,Katari Veera Surasundarangi,2012-05-10,kn,2.0,5.2,113.0,2400000.0,Suresh Krissna,"Ambareesh, Upendra, Divya Spandana, Ajay, Doddanna","Comedy,Drama,Fantasy",133
134702,tt2262126,Kalakalappu,2012-05-11,ta,6.294,7.1,1858.0,6649904.0,Sundar C,"Vimal, Shiva, Anjali, Oviya Helen, Santhanam","Comedy,Musical",135
111836,tt2304655,Gabbar Singh,2012-05-11,te,6.0,7.1,7846.0,16000000.0,Harish Shankar,"Pawan Kalyan, Shruti Haasan, Ali Basha, Kota Srinivasa Rao, Abhimanyu Singh","Action,Comedy",153
108603,tt0495111,The Forest,2012-05-11,hi,2.0,4.9,162.0,4265930.0,Ashvin Kumar,"Ankur Vikal, Javed Jaffrey, Salim Ali Zaidi, Nandana Sen, Tarun Shukla","Drama,Horror,Thriller",88
103640,tt2308773,Ishaqzaade,2012-05-11,hi,6.097,6.5,8783.0,6971272.0,Habib Faisal,"Arjun Kapoor, Parineeti Chopra, Gauahar Khan, Shashank Khaitan, Ratan Singh","Action,Drama,Romance",120
150859,tt2798620,Chhota Bheem and the Curse of Damyaan,2012-05-18,hi,8.4,6.6,605.0,1100368.0,Rajiv Chilaka,"Kaustav Ghosh, Jigna Bhardwaj, Rupa Bhimani, Rajesh Kava, Sabina Malik Mausam","Action,Adventure,Animation",88
125237,tt2457548,Arike,2012-05-18,ml,5.9,7.3,313.0,1207508.0,Shyamaprasad,"Dileep, Mamta Mohandas, Samvrutha Sunil, Vineeth Radhakrishnan, Innocent",Romance,118
564728,tt2431382,Grihanathan,2012-05-18,ml,2.0,4.8,21.0,3124011.0,Mohan Kupleri,"Mukesh, Sonia Agarwal, Siddique, Sudheesh, Jagathy Sreekumar",Drama,127
118832,tt1127220,Mr Bhatti on Chutti,2012-05-18,hi,0.0,3.9,103.0,5300252.0,Unknown,"Bhairavi Goswami, Shakti Kapoor, Amaan Irees, Anupam Kher",Comedy,129
128161,tt2198101,Peddlers,2012-05-21,hi,0.0,6.6,114.0,5306495.0,Vasan Bala,"Gulshan Devaiah, Nishikant Kamat, Nimrat Kaur, Kriti Malhotra, Siddharth Mennon","Drama,Thriller",116
117369,tt2404027,Arjun: The Warrior Prince,2012-05-24,hi,6.4,6.8,2250.0,3101775.0,Arnab Chaudhuri,"Yuddvir Bakolia, Ila Arun, Aanjjan Srivastav, Sachin Khedekar, Vishnu Sharma","Action,Adventure,Animation",96
128930,tt2167566,Ishtam,2012-05-25,ta,3.0,3.4,80.0,7399499.0,Prem Nizar,"Vimal, Nisha Agarwal, Santhanam, Anoop Kumar, Yuvarani","Comedy,Romance",150
141929,tt2429086,Hero,2012-05-25,ml,3.8,4.0,389.0,2371838.0,Diphan,"Prithviraj Sukumaran, Srikanth, Yami Gautam Dhar, Anoop Menon, Thalaivasal Vijay","Action,Drama,Thriller",163
78943,tt2527740,Thiruvambadi Thamban,2012-05-25,ml,4.5,4.1,138.0,1855654.0,Padmakumar M,"Jayaram, Jagathy Sreekumar, Kishore, Nedumudi Venu, T G Ravi","Action,Thriller",150
168119,tt2244697,Adhinayakudu,2012-06-01,te,2.333,3.2,357.0,12851473.0,Murali Paruchuri,"Nandamuri Balakrishna, Raai Laxmi, Saloni Aswani, John Kokken, Jayasudha","Action,Drama",151
114900,tt5439126,Manam Kothi Paravai,2012-06-01,ta,5.083,5.6,540.0,6548446.0,Ezhil,"Sivakarthikeyan, Athmeeya Rajan, Ilavarasu, Soori, Singampuli","Comedy,Romance",137
153860,tt2385073,Endukante Premanta,2012-06-08,te,5.0,6.0,1246.0,11932094.0,A. Karunakaran,"Ram Pothineni, Tamannaah Bhatia, Suman Talwar, Richard Rishi, Sayaji Shinde","Comedy,Fantasy,Romance",154
146668,tt2292769,Krishnaveni Panjaalai,2012-06-08,ta,1.0,6.3,13.0,8429281.0,Dhanapal Padmanabhan,"Hemachandran, Nandana, M. S. Bhaskar, Rajiv Krishna",Drama,110
137345,tt2223384,Vadhiyar,2012-06-08,ml,5.0,4.2,82.0,1556920.0,Nidheesh Sakthi,"Jayasurya, Ann Augustine, Menaka Suresh, Nedumudi Venu, Harisree Ashokan","Comedy,Drama",107
120149,tt2175672,Spirit,2012-06-14,ml,7.1,7.5,2347.0,1721196.0,Ranjith,"Mohanlal, Kaniha, Shankar Ramakrishnan, Madhu, Lenaa","Comedy,Drama",165
118032,tt2122340,Ferrari Ki Sawaari,2012-06-15,hi,5.9,6.4,9799.0,7653069.0,Rajesh Mapuskar,"Sharman Joshi, Ritwik Sahore, Boman Irani, Paresh Rawal, Seema Pahwa","Comedy,Drama,Family",140
680732,tt3133354,Addhuri,2012-06-15,kn,3.0,6.5,271.0,5018163.0,A. P. Arjun,"Dhruva Sarja, Radhika Pandit, Tarun Chandra, Nagathihalli Chandrashekar, Tabla Nani",Romance,131
117691,tt1954470,Gangs of Wasseypur - Part 1,2012-06-22,hi,7.1,8.2,113562.0,4100000.0,Anurag Kashyap,"Manoj Bajpayee, Richa Chadha, Tigmanshu Dhulia, Nawazuddin Siddiqui, Reema Sen","Action,Comedy,Crime",321
67635,tt2224902,Saguni,2012-06-22,ta,4.9,5.1,1546.0,7217093.0,Shankar Dayal.N,"Karthi, Pranitha Subhash, Santhanam, Prakash Raj, Kota Srinivasa Rao","Action,Comedy,Drama",148
120942,tt2354407,Teri Meri Kahaani,2012-06-22,hi,5.871,4.9,4402.0,4605551.0,Kunal Kohli,"Shahid Kapoor, Priyanka Chopra Jonas, Omar Khan, Prachi Desai, Neha Sharma","Comedy,Drama,Romance",117
531048,tt8885486,Memu Vayasuku Vacham,2012-06-23,te,7.5,7.5,32.0,9908345.0,Trinadha Rao Nakkina,"Tanish Alladi, Thagubothu Ramesh, Dhanraj Sukhram, Rama Prabha, Niti Taylor",Drama,150
202883,tt2190256,Daal Mein Kuch Kaala Hai,2012-06-28,hi,2.0,3.9,97.0,4229040.0,Unknown,"Veena Malik, Jackie Shroff, Aanand Balraj, Vijay Raaz, Shakti Kapoor",Comedy,130
117751,tt2218988,Ustad Hotel,2012-06-29,ml,7.5,8.2,18612.0,10738638.0,Anwar Rasheed,"Dulquer Salmaan, Thilakan, Nithya Menen, Siddique, Mamukkoya","Comedy,Drama",151
135722,tt2595734,No. 66 Madhura Bus,2012-06-29,ml,2.0,3.6,33.0,3130821.0,Nishad M A,"Pasupathy, Padmapriya Janakiraman, Shweta Menon, Mallika, Makrand Deshpande","Drama,Thriller",113
307729,tt3881384,Dandupalya,2012-06-29,kn,7.0,6.6,192.0,5800000.0,Srinivasa Raju,"Pooja Gandhi, Raghu Mukherjee, Priyanka Kothari, Makrand Deshpande, Ravi Kale","Crime,Drama",132
148265,tt2258337,Eega,2012-07-05,te,7.088,7.7,30213.0,19450000.0,S. S. Rajamouli,"Sudeepa, Samantha Ruth Prabhu, Nani, Adithya Menon, Thagubothu Ramesh","Action,Comedy,Drama",145
112936,tt1728986,Bol Bachchan,2012-07-06,hi,5.7,5.7,10917.0,21000000.0,Rohit Shetty,"Abhishek Bachchan, Ajay Devgn, Asin Thottumkal, Prachi Desai, Archana Puran Singh","Action,Comedy",155
120150,tt2248028,Thattathin Marayathu,2012-07-06,ml,7.3,7.5,4822.0,3019072.0,Vineeth Sreenivasan,"Nivin Pauly, Isha Talwar, Aju Varghese, Sreenivasan, Manoj K Jayan","Drama,Romance",127
257842,tt3156316,Romeo,2012-07-06,kn,0.0,6.7,141.0,6546093.0,P C Shekar,"Ganesh, Bhavana, Avinash, Rangayana Raghu, Sadhu Kokila","Comedy,Drama,Romance",155
938908,tt2234328,Siyaah..,2012-07-11,hi,0.0,5.4,78.0,5286064.0,Unknown,Unknown,"Horror,Romance",97
118051,tt2168910,Cocktail,2012-07-13,hi,6.1,6.3,16167.0,18000000.0,Homi Adajania,"Saif Ali Khan, Deepika Padukone, Diana Penty, Randeep Hooda, Boman Irani","Comedy,Drama,Romance",146
116185,tt1891755,Billa II,2012-07-13,ta,6.0,6.2,11771.0,12432874.0,Chakri Toleti,"Ajith Kumar, Vidyut Jammwal, Sudhanshu Pandey, Yog Jappie, Manoj K Jayan","Action,Crime,Thriller",129
152533,tt2593124,Mannaru,2012-07-15,ta,0.0,6.0,10.0,8961482.0,Jai Shankar,"Appukutty, Thambi Ramaiah, Pandiarajan, Vaishali, Scissor Manogar",Comedy,123
129439,tt2229208,Bachelor Party,2012-07-15,ml,5.5,5.7,748.0,2000000.0,Amal Neerad,"Kalabhavan Mani, Asif Ali, Indrajith Sukumaran, Rahman, Vinayakan","Action,Crime,Thriller",119
134296,tt2186717,Akashathinte Niram,2012-07-20,ml,4.5,6.7,215.0,1899355.0,Bijukumar Damodaran,"Indrajith Sukumaran, Amala Paul, Nedumudi Venu, Prithviraj Sukumaran, Anoop Chandran",Drama,117
260458,tt3155736,Tuneega Tuneega,2012-07-22,te,0.0,3.8,114.0,13959158.0,M. S. Raju,"Sumanth Ashwin, Rhea Chakraborty, Prabhu, Nagendra Babu, Manisha Yadav",Drama,144
250649,tt2401225,Uu Kodathara Ulikki Padathara,2012-07-23,te,4.5,4.0,1069.0,12098591.0,Sekhar Raja,"Manchu Manoj, Lakshmi Manchu, Nandamuri Balakrishna, Sonu Sood, Deeksha Seth","Action,Drama,Fantasy",134
938676,tt2243336,Aalaap,2012-07-27,hi,0.0,6.2,38.0,5263362.0,Manish Manikpuri,"Amit Purohit, Abhimanyu Singh, Vijay Raaz, Murali Sharma, Rituparna Sengupta",Sci-Fi,116
755450,tt3270104,Godfather,2012-07-27,kn,6.567,5.8,107.0,3020653.0,Sethu Sriram,"Upendra, Soundarya Jayamala, Catherine Tresa, Ramesh Bhat, Bhumika Chawla",Drama,145
141139,tt2321492,Krishna and Kamsa,2012-08-03,hi,8.0,7.0,381.0,1186801.0,Vikram Veturi,"Manoj Bajpayee, Harish Bhimani, Neetu Chaudhary, Juhi Chawla Mehta, Kenneth Desai","Action,Adventure,Animation",117
124093,tt2226666,Jism 2,2012-08-03,hi,4.2,3.1,3814.0,7040609.0,Pooja Bhatt,"Sunny Leone, Randeep Hooda, Arunoday Singh, Arif Zakaria, Sumit Nijhawan","Drama,Romance,Thriller",130
143785,tt2796978,Simhasanam,2012-08-09,ml,3.1,3.3,255.0,2669521.0,Shaji Kailas,"Prithviraj Sukumaran, Saikumar, Vandana Menon, Aishwarya Devan, Thilakan","Action,Drama",158
125835,tt2330927,Julayi,2012-08-09,te,6.4,7.3,7417.0,14686905.0,Trivikram Srinivas,"Allu Arjun, Ileana D'Cruz, Sonu Sood, Rajendra Prasad, Tanikella Bharani","Action,Comedy,Crime",160
267690,tt1954481,Graamam,2012-08-10,ml,6.0,7.8,12.0,983289.0,Mohan Sharma,"Mohan Sharma, Nishan K. P. Nanaiah, Samvrutha Sunil, Nedumudi Venu, Sukumari","Drama,Family",100
1063822,tt2421350,Sagar,2012-08-10,kn,0.0,6.6,36.0,6486502.0,M.D. Shridhar,"Prajwal Devaraj, Radhika Pandit, Hariprriya, Vinaya Prasad, Avinash",Comedy,129
262579,tt1790799,Panithuli,2012-08-10,ta,0.0,4.5,29.0,8972265.0,Natti Kumar,"Ganesh Venkatraman, Kalpana Pandit, Shobana Pranesh",Romance,129
154337,tt2316756,Andala Rakshasi,2012-08-10,te,6.1,6.8,905.0,11151270.0,Hanu Raghavapudi,"Lavanya Tripathi, Rahul Ravindran, Naveen Chandra, C. V. L. Narasimha Rao, Pragathi Mahavadi",Romance,139
310702,tt1563732,5 Ghantey Mien 5 Crore,2012-08-10,hi,0.0,5.6,92.0,5294010.0,Faisal Saif,Unknown,Thriller,111
199544,tt2342061,Devudu Chesina Manushulu,2012-08-15,te,3.313,3.8,798.0,12578532.0,Puri Jagannadh,"Ravi Teja, Ileana D'Cruz, Prakash Raj, Brahmanandam, M. S. Narayana","Action,Comedy,Fantasy",124
85985,tt2016894,Ek Tha Tiger,2012-08-15,hi,6.2,5.7,42438.0,62690000.0,Kabir Khan,"Salman Khan, Katrina Kaif, Girish Karnad, Ranvir Shorey, Gavie Chahal","Action,Adventure,Drama",132
129848,tt2845796,Attakathi,2012-08-15,ta,6.917,7.2,1276.0,5986975.0,Pa. Ranjith,"V R Dinesh, Nandita Swetha, Aishwarya Rajesh, Kabali Vishwanth, Kalaiyarasan","Comedy,Romance",130
134508,tt2331167,Naan,2012-08-15,ta,6.789,7.6,2103.0,6524668.0,Jeeva Shankar,"Vijay Antony, Siddharth Venugopal, Rupa Manjari, Anuya Bhagvath, Vijay Victor Jesudoss","Crime,Drama,Thriller",135
343881,tt2342091,Etho Seithai Ennai,2012-08-17,ta,2.0,3.0,10.0,7893675.0,Bosser J Elvin,"Sakthi Vasu, John Vijay, Anand Babu, Anand, Liyasree","Comedy,Family,Romance",129
148893,tt2368768,Mr. Marumakan,2012-08-18,ml,3.3,3.5,497.0,2700084.0,Sandhya Mohan,"Dileep, Sanusha Santhosh, K. Bhagyaraj, Khushboo, Sheela",Comedy,110
129146,tt2391706,Thappana,2012-08-19,ml,4.611,4.9,438.0,1966652.0,Johny Antony,"Mammootty, Charmy Kaur, Murali Gopy, Kalabhavan Shajon, Vijayaraghavan","Action,Drama",130
135469,tt2187972,Shirin Farhad Ki Toh Nikal Padi,2012-08-24,hi,3.3,4.5,1126.0,4118963.0,Bela Segal,"Kavin Dave, Kurush Deboo, Boman Irani, Farah Khan, Daisy Irani",Romance,111
134696,tt2877914,18 Vayasu,2012-08-24,ta,2.0,6.2,32.0,7906161.0,R. Panneerselvam,"Johnny Chakravarthy, Gayathrie Shankar, Rohini, Yuvarani",Thriller,129
401971,tt1725803,Delhi in a Day,2012-08-24,hi,6.4,6.2,418.0,2062045.0,Prashant Nair,"Lee Williams, Lillete Dubey, Kulbhushan Kharbanda, Anjali Patil, Victor Banerjee","Comedy,Drama",88
155719,tt2227430,Srimannarayana,2012-08-30,te,5.4,3.5,344.0,11206614.0,Ravi Chavali,"Nandamuri Balakrishna, Isha Chawla, Parvati Melton, Kota Srinivasa Rao, Jayaprakash Reddy",Drama,135
149082,tt2387495,Jalpari,2012-08-31,hi,6.5,7.3,2273.0,3061438.0,Nila Madhab Panda,"Tannishtha Chatterjee, Parvin Dabas, Rajendra Gupta, Lehar Khan, Harsh Mayar","Drama,Family,Mystery",94
129507,tt1918886,Joker,2012-08-31,hi,4.33,2.7,10334.0,8794930.0,Shirish Kunder,"Akshay Kumar, Sonakshi Sinha, Shreyas Talpade, Minissha Lamba, Sanjay Mishra","Comedy,Family,Sci-Fi",104
138078,tt2397561,Shirdi Sai,2012-09-06,te,4.2,6.5,429.0,11895538.0,K Raghavendra Rao,"Nagarjuna Akkineni, Srikanth, Srihari, Sai Kumar, Sayaji Shinde","Biography,Drama,Musical",145
151377,tt2592236,Ozhimuri,2012-09-07,ml,7.667,7.6,411.0,319720.0,Madhupal,"Lal, Mallika, Bhavana, Asif Ali, Shweta Menon","Drama,Family",127
849210,tt3107798,Rambo,2012-09-07,kn,3.5,6.9,152.0,4683674.0,Unknown,"Sharan, Madhuri Itagi, Tabla Nani, Sadhu Kokila, Rangayana Raghu","Comedy,Drama,Thriller",144
146847,tt6747488,Paagan,2012-09-07,ta,0.0,5.3,21.0,8967725.0,Mohammed Aslam,"Srikanth, Janani Iyer, Kovai Sarala, Soori, A. Venkatesh",Comedy,129
127501,tt2082197,Barfi!,2012-09-13,hi,7.605,8.1,93293.0,2804874.0,Anurag Basu,"Ranbir Kapoor, Priyanka Chopra Jonas, Ileana D'Cruz, Saurabh Shukla, Jisshu Sengupta","Comedy,Drama,Romance",151
155730,tt2298990,Life Is Beautiful,2012-09-14,te,6.2,6.4,1151.0,11237494.0,Sekhar Kammula,"Abijeet Duddala, Sudhakar Komakula, Kaushik Darbha, Rashmi Shastry, Kavya","Drama,Romance",167
297294,tt2332570,The Lost Tape,2012-09-14,hi,0.0,4.9,20.0,5253147.0,Rakshit Dahiya,"Ankuar Panchal, Esha Rajee, Monali Sehgal, Shaurya Singh, Nishantt Tanwar","Adventure,Horror",129
928014,tt2574902,Ithramathram,2012-09-14,ml,4.0,6.0,15.0,2052799.0,K. Gopinathan,"Shweta Menon, Biju Menon, KPAC Lalitha, Nedumudi Venu, Anoop Chandran",Drama,98
138081,tt2440140,Ajj De Ranjhe,2012-09-14,hi,6.0,5.4,52.0,2067888.0,Manmohan Singh,"Aman Dhaliwal, Gurpreet Ghuggi, Kimi Verma, Rana Ranbir, Deep Dhillon",Drama,150
135542,tt2458524,Trivandrum Lodge,2012-09-21,ml,7.0,6.7,616.0,792179.0,V. K. Prakash,"Jayasurya, Honey Rose, Anoop Menon, P Balachandran, Saiju Kurup",Comedy,129
134215,tt1949548,Heroine,2012-09-21,hi,4.989,5.0,4781.0,5291550.0,Madhur Bhandarkar,"Kareena Kapoor Khan, Arjun Rampal, Randeep Hooda, Lillete Dubey, Shahana Goswami",Drama,149
176104,tt3402542,Avunu,2012-09-21,te,6.2,6.2,329.0,10770978.0,Ravi Babu,"Poorna, Harshvardhan Rane, Ravi Babu, Jeeva, Chalapathi Rao","Horror,Thriller",115
154366,tt2407826,Husbands in Goa,2012-09-21,ml,4.3,4.1,366.0,1550000.0,Saji Surendran,"Lal, Indrajith Sukumaran, Jayasurya, Asif Ali, Rima Kallingal",Comedy,140
118628,tt2181931,English Vinglish,2012-09-21,hi,7.252,7.8,44800.0,11620000.0,Gauri Shinde,"Sridevi, Adil Hussain, Mehdi Nebbou, Priya Anand, Navika Kotia","Comedy,Drama,Family",134
162272,tt2955542,Chattakaari,2012-09-22,ml,4.5,3.5,31.0,1794928.0,Santosh Sethumadhavan,"Poorna, Hemanth Menon, Shelly Kishore, Malu Raveendranath, Innocent",Romance,129
178549,tt2901062,Puthiya Theerangal,2012-09-26,ml,4.6,4.9,183.0,150000.0,Sathyan Anthikad,"Namitha Pramod, Nedumudi Venu, Nivin Pauly, Innocent, Siddique","Comedy,Drama",128
339117,tt3178816,Kalpana,2012-09-28,kn,2.0,5.8,172.0,5495880.0,Rama Narayanan,"Upendra, Raai Laxmi, Sai Kumar, Babu Antony, Shruti","Comedy,Horror",165
135718,tt2283748,OMG: Oh My God!,2012-09-28,hi,7.222,8.1,70823.0,19000000.0,Umesh Shukla,"Paresh Rawal, Akshay Kumar, Mithun Chakraborty, Om Puri, Mahesh Manjrekar","Comedy,Drama,Fantasy",125
78686,tt2271641,Thaandavam,2012-09-28,ta,5.7,6.1,2381.0,7263865.0,A. L. Vijay,"Vikram, Anushka Shetty, Amy Jackson, Santhanam, Nassar","Action,Thriller",160
154937,tt2402131,Kismat Love Paisa Dilli,2012-10-05,hi,6.2,4.5,644.0,2297089.0,Sanjay Khanduri,"Vivek Oberoi, Mallika Sherawat, Neha Dhupia, Anshuman Jha, Ashutosh Rana","Adventure,Comedy,Crime",129
152828,tt2639976,Banking Hours 10 to 4,2012-10-05,ml,5.4,5.1,177.0,1397275.0,K. Madhu,"Anoop Menon, Meghana Raj, Jishnu Raghavan, Shankar, Tini Tom","Mystery,Thriller",129
1506173,tt13978538,Snehitaru,2012-10-05,kn,0.0,6.8,31.0,6483664.0,K.Ramnarayan,"Darshan Thoogudeepa Srinivas, Vijay Raghavendra, Tarun Chandra, Sujan Lokesh, Ravishanker Gowda",Drama,129
253713,tt2188805,Login,2012-10-11,hi,5.0,5.6,145.0,2654572.0,Sanjeev Reddy,"Nandini Rai, Pavani Reddy","Drama,Thriller",125
140770,tt2406636,Bhoot Returns,2012-10-11,hi,3.3,3.2,2261.0,890000.0,Ram Gopal Varma,"Manisha Koirala, J. D. Chakravarthi, Madhu Shalini","Horror,Mystery,Thriller",85
139662,tt2246837,Maattrraan,2012-10-12,ta,5.8,6.3,7600.0,10172454.0,K. V. Anand,"Suriya, Kajal Aggarwal, Sachin Khedekar, Tara, Irina Maleva","Action,Sci-Fi,Thriller",165
109221,tt1785333,Chittagong,2012-10-12,hi,6.6,7.3,1934.0,2815652.0,Bedabrata Pain,"Manoj Bajpayee, Nawazuddin Siddiqui, Rajkummar Rao, Delzad Hiwale, Vega Tamotia","Action,Drama,War",105
137180,tt2255934,Aiyyaa,2012-10-12,hi,4.7,4.4,2205.0,2500000.0,Sachin Kundalkar,"Rani Mukerji, Prithviraj Sukumaran, Nirmiti Sawant, Satish Alekar, Anita Date-Kelkar","Comedy,Romance",152
138667,tt2327239,Cameraman Ganga Tho Rambabu,2012-10-17,te,4.2,5.7,3348.0,13552181.0,Puri Jagannadh,"Pawan Kalyan, Tamannaah Bhatia, Brahmanandam, Ali Basha, Kota Srinivasa Rao","Action,Drama",148
630670,tt2353824,Janleva 555,2012-10-18,hi,4.0,4.2,34.0,3125479.0,Sundeep Malani,"Kalpana Pandit, Shona Chabra, Raja Hasan, Akash Hora","Musical,Romance,Thriller",140
550221,tt3174052,Mr 420,2012-10-19,kn,0.0,5.2,50.0,6494447.0,Pradeep Raj,"Pranitha Subhash, Sadhu Kokila, Rangayana Raghu, Ganesh",Comedy,129
139658,tt2265194,Jawan of Vellimala,2012-10-19,ml,4.0,4.7,414.0,2279246.0,Anoop Kannan,"Mammootty, Mamta Mohandas, Sreenivasan, Asif Ali, Baburaj","Action,Comedy,Mystery",129
138122,tt2172071,Student Of The Year,2012-10-19,hi,5.8,5.3,22118.0,13749809.0,Karan Johar,"Sidharth Malhotra, Varun Dhawan, Alia Bhatt, Rishi Kapoor, Sana Saeed","Comedy,Drama,Music",146
139357,tt2585562,Pizza,2012-10-19,ta,6.918,7.9,9638.0,2800000.0,Karthik Subbaraj,"Vijay Sethupathi, Remya Nambeesan, Aadukalam Naren, Karunakaran, Bobby Simha","Horror,Mystery,Thriller",127
223255,tt2356959,Ajab Gazabb Love,2012-10-24,hi,5.5,4.4,578.0,2633364.0,Sanjay Gadhvi,"Jacky Bhagnani, Nidhi Subbaiah, Darshan Jariwala, Kirron Kher, Arshad Warsi","Comedy,Romance",116
139582,tt2292625,Chakravyuh,2012-10-24,hi,6.237,6.8,3530.0,3915249.0,Prakash Jha,"Arjun Rampal, Abhay Deol, Manoj Bajpayee, Esha Gupta, Om Puri","Action,Drama,Thriller",152
193868,tt8791998,Prabhuvinte Makkal,2012-10-25,ml,5.2,7.3,30.0,1420628.0,Sajeevan Anthikad,"Vinay Forrt, Jijoy Rajagopal, Madhu, Swasika, Kalabhavan Mani",Drama,143
146003,tt2256514,Rush,2012-10-26,hi,4.8,3.9,937.0,11878.0,Shamin Desai,"Emraan Hashmi, Neha Dhupia, Sagarika Ghatge, Aditya Pancholi, Rahul Singh","Crime,Drama,Thriller",110
146862,tt2216242,Mayilu,2012-10-26,ta,0.0,4.7,7.0,8959779.0,M. Jeevan,"Shri, Shammu, Vidharth, Ganja Karuppu, Pattimandram Raja",Family,129
1054086,tt2335908,Swami Ayyappan,2012-10-29,ml,0.0,8.2,99.0,4236085.0,Chetan Sharma,Unknown,"Action,Adventure,Animation",90
726319,tt2616620,Kraanthiveera Sangolli Raayanna,2012-11-01,kn,3.5,8.0,1429.0,6500000.0,B. Naganna,"Darshan Thoogudeepa Srinivas, Shashikumar, Jaya Prada, Umashree","Action,Drama,History",180
1644162,tt12240640,Dakota Picture,2012-11-01,kn,0.0,4.0,8.0,6470611.0,Om Prakash Rao,Unknown,Comedy,129
225904,tt3015712,Drama,2012-11-01,kn,6.0,7.0,665.0,3640063.0,Yogaraj Bhat,"Yash, Radhika Pandit, Sathish Ninasam, Sindhu Lokanath, Sampath Raj","Comedy,Romance,Thriller",149
158519,tt2222550,1920: Evil Returns,2012-11-02,hi,5.717,4.9,2542.0,3632152.0,Bhushan Patel,"Aftab Shivdasani, Tia Bajpai, Vidya Malvade, Sharad Kelkar, Vicky Ahuja","Drama,Horror,Romance",124
168121,tt2317103,Sons of Ram,2012-11-02,hi,4.0,7.1,98.0,3161801.0,Kushal Ruia,Sunidhi Chauhan,"Animation,Drama,Family",85
138370,tt2186933,Luv Shuv Tey Chicken Khurana,2012-11-02,hi,6.353,6.6,4203.0,1600000.0,Sameer Sharma,"Kunal Kapoor, Huma Qureshi, Mukesh Chhabra, Vipin Sharma, Rajesh Sharma",Comedy,140
458879,tt2363516,In-Between Days,2012-11-06,hi,4.0,7.6,14.0,3114128.0,Sankhajit Biswas,Unknown,Documentary,58
